,Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed
2004-01-15 13:30:00-07:00,2004,1,15,13,30,14,177,440,380,2.6
2004-01-15 14:30:00-07:00,2004,1,15,14,30,12,153,300,265,1.7
2004-01-15 15:30:00-07:00,2004,1,15,15,30,9,62,551,196,1.3
2004-01-15 16:30:00-07:00,2004,1,15,16,30,7,25,317,51,1.5
2004-01-15 17:30:00-07:00,2004,1,15,17,30,6,0,0,0,1.6
2004-01-15 18:30:00-07:00,2004,1,15,18,30,6,0,0,0,1.7
2004-01-15 19:30:00-07:00,2004,1,15,19,30,5,0,0,0,1.8
2004-01-15 20:30:00-07:00,2004,1,15,20,30,4,0,0,0,1.8
2004-01-15 21:30:00-07:00,2004,1,15,21,30,3,0,0,0,1.8
2004-01-15 22:30:00-07:00,2004,1,15,22,30,3,0,0,0,2.1
2004-01-15 23:30:00-07:00,2004,1,15,23,30,3,0,0,0,2.6
2004-01-16 00:30:00-07:00,2004,1,16,0,30,3,0,0,0,2.8
2004-01-16 01:30:00-07:00,2004,1,16,1,30,3,0,0,0,2.5
2004-01-16 02:30:00-07:00,2004,1,16,2,30,2,0,0,0,2.2
2004-01-16 03:30:00-07:00,2004,1,16,3,30,2,0,0,0,2
2004-01-16 04:30:00-07:00,2004,1,16,4,30,1,0,0,0,1.8
2004-01-16 05:30:00-07:00,2004,1,16,5,30,1,0,0,0,1.7
2004-01-16 06:30:00-07:00,2004,1,16,6,30,1,0,0,0,1.7
2004-01-16 07:30:00-07:00,2004,1,16,7,30,4,9,0,9,1.7
2004-01-16 08:30:00-07:00,2004,1,16,8,30,7,44,0,44,2.2
2004-01-16 09:30:00-07:00,2004,1,16,9,30,9,149,139,197,2.9
2004-01-16 10:30:00-07:00,2004,1,16,10,30,10,159,481,374,3.2
2004-01-16 11:30:00-07:00,2004,1,16,11,30,11,186,487,430,3.2
2004-01-16 12:30:00-07:00,2004,1,16,12,30,12,163,571,454,3.4
2004-01-16 13:30:00-07:00,2004,1,16,13,30,11,124,647,426,3.7
2004-01-16 14:30:00-07:00,2004,1,16,14,30,10,96,628,332,4
2004-01-16 15:30:00-07:00,2004,1,16,15,30,8,53,632,209,4
2004-01-16 16:30:00-07:00,2004,1,16,16,30,6,31,263,53,4.2
2004-01-16 17:30:00-07:00,2004,1,16,17,30,5,0,0,0,4.8
2004-01-16 18:30:00-07:00,2004,1,16,18,30,4,0,0,0,4.8
2004-01-16 19:30:00-07:00,2004,1,16,19,30,3,0,0,0,4.6
2004-01-16 20:30:00-07:00,2004,1,16,20,30,3,0,0,0,4.6
2004-01-16 21:30:00-07:00,2004,1,16,21,30,2,0,0,0,4.8
2004-01-16 22:30:00-07:00,2004,1,16,22,30,1,0,0,0,4.6
2004-01-16 23:30:00-07:00,2004,1,16,23,30,1,0,0,0,4.2
2004-01-17 00:30:00-07:00,2004,1,17,0,30,0,0,0,0,3.9
2004-01-17 01:30:00-07:00,2004,1,17,1,30,0,0,0,0,3.8
2004-01-17 02:30:00-07:00,2004,1,17,2,30,0,0,0,0,4
2004-01-17 03:30:00-07:00,2004,1,17,3,30,0,0,0,0,4.3
2004-01-17 04:30:00-07:00,2004,1,17,4,30,0,0,0,0,4.6
2004-01-17 05:30:00-07:00,2004,1,17,5,30,0,0,0,0,4.6
2004-01-17 06:30:00-07:00,2004,1,17,6,30,0,0,0,0,4.6
2004-01-17 07:30:00-07:00,2004,1,17,7,30,1,16,0,16,5.1
2004-01-17 08:30:00-07:00,2004,1,17,8,30,3,79,190,118,6.1
2004-01-17 09:30:00-07:00,2004,1,17,9,30,5,136,316,246,6.7
2004-01-17 10:30:00-07:00,2004,1,17,10,30,6,187,339,339,6.5
2004-01-17 11:30:00-07:00,2004,1,17,11,30,7,186,488,433,6.1
2004-01-17 12:30:00-07:00,2004,1,17,12,30,7,152,612,465,5.8
2004-01-17 13:30:00-07:00,2004,1,17,13,30,7,135,612,423,5.4
2004-01-17 14:30:00-07:00,2004,1,17,14,30,7,121,514,317,4.8
2004-01-17 15:30:00-07:00,2004,1,17,15,30,5,86,357,175,3.2
2004-01-17 16:30:00-07:00,2004,1,17,16,30,3,31,196,48,1.9
2004-01-17 17:30:00-07:00,2004,1,17,17,30,1,0,0,0,1.6
2004-01-17 18:30:00-07:00,2004,1,17,18,30,1,0,0,0,1.4
2004-01-17 19:30:00-07:00,2004,1,17,19,30,1,0,0,0,1.3
2004-01-17 20:30:00-07:00,2004,1,17,20,30,0,0,0,0,1.3
2004-01-17 21:30:00-07:00,2004,1,17,21,30,0,0,0,0,1.4
2004-01-17 22:30:00-07:00,2004,1,17,22,30,0,0,0,0,1.4
2004-01-17 23:30:00-07:00,2004,1,17,23,30,0,0,0,0,1.3
2004-01-18 00:30:00-07:00,2004,1,18,0,30,0,0,0,0,1.2
2004-01-18 01:30:00-07:00,2004,1,18,1,30,0,0,0,0,1
2004-01-18 02:30:00-07:00,2004,1,18,2,30,0,0,0,0,0.6
2004-01-18 03:30:00-07:00,2004,1,18,3,30,0,0,0,0,0.3
2004-01-18 04:30:00-07:00,2004,1,18,4,30,0,0,0,0,0.3
2004-01-18 05:30:00-07:00,2004,1,18,5,30,-1,0,0,0,0.5
2004-01-18 06:30:00-07:00,2004,1,18,6,30,-1,0,0,0,0.6
2004-01-18 07:30:00-07:00,2004,1,18,7,30,0,16,0,16,1
2004-01-18 08:30:00-07:00,2004,1,18,8,30,2,76,253,128,1.4
2004-01-18 09:30:00-07:00,2004,1,18,9,30,5,54,882,361,1.4
2004-01-18 10:30:00-07:00,2004,1,18,10,30,8,60,951,489,1.4
2004-01-18 11:30:00-07:00,2004,1,18,11,30,9,63,980,561,1.6
2004-01-18 12:30:00-07:00,2004,1,18,12,30,10,64,983,570,2
2004-01-18 13:30:00-07:00,2004,1,18,13,30,11,62,961,516,2.5
2004-01-18 14:30:00-07:00,2004,1,18,14,30,10,56,910,405,3
2004-01-18 15:30:00-07:00,2004,1,18,15,30,7,46,792,247,2.7
2004-01-18 16:30:00-07:00,2004,1,18,16,30,3,26,494,71,2.2
2004-01-18 17:30:00-07:00,2004,1,18,17,30,0,0,0,0,2
2004-01-18 18:30:00-07:00,2004,1,18,18,30,0,0,0,0,1.5
2004-01-18 19:30:00-07:00,2004,1,18,19,30,0,0,0,0,1
2004-01-18 20:30:00-07:00,2004,1,18,20,30,0,0,0,0,0.7
2004-01-18 21:30:00-07:00,2004,1,18,21,30,-1,0,0,0,0.7
2004-01-18 22:30:00-07:00,2004,1,18,22,30,-1,0,0,0,0.7
2004-01-18 23:30:00-07:00,2004,1,18,23,30,-2,0,0,0,0.6
2004-01-19 00:30:00-07:00,2004,1,19,0,30,-2,0,0,0,0.7
2004-01-19 01:30:00-07:00,2004,1,19,1,30,-2,0,0,0,1.1
2004-01-19 02:30:00-07:00,2004,1,19,2,30,-2,0,0,0,1.6
2004-01-19 03:30:00-07:00,2004,1,19,3,30,-2,0,0,0,1.9
2004-01-19 04:30:00-07:00,2004,1,19,4,30,-2,0,0,0,2
2004-01-19 05:30:00-07:00,2004,1,19,5,30,-2,0,0,0,2
2004-01-19 06:30:00-07:00,2004,1,19,6,30,-1,0,0,0,1.9
2004-01-19 07:30:00-07:00,2004,1,19,7,30,0,10,0,10,2.2
2004-01-19 08:30:00-07:00,2004,1,19,8,30,2,72,0,72,2.3
2004-01-19 09:30:00-07:00,2004,1,19,9,30,5,123,5,125,2.1
2004-01-19 10:30:00-07:00,2004,1,19,10,30,7,175,419,365,2.3
2004-01-19 11:30:00-07:00,2004,1,19,11,30,8,234,266,370,2.5
2004-01-19 12:30:00-07:00,2004,1,19,12,30,9,231,315,395,2.7
2004-01-19 13:30:00-07:00,2004,1,19,13,30,9,189,412,385,3
2004-01-19 14:30:00-07:00,2004,1,19,14,30,8,129,489,318,3
2004-01-19 15:30:00-07:00,2004,1,19,15,30,5,97,271,167,2.5
2004-01-19 16:30:00-07:00,2004,1,19,16,30,3,34,137,47,2.2
2004-01-19 17:30:00-07:00,2004,1,19,17,30,1,0,0,0,1.6
2004-01-19 18:30:00-07:00,2004,1,19,18,30,0,0,0,0,0.8
2004-01-19 19:30:00-07:00,2004,1,19,19,30,0,0,0,0,0.3
2004-01-19 20:30:00-07:00,2004,1,19,20,30,0,0,0,0,0.3
2004-01-19 21:30:00-07:00,2004,1,19,21,30,0,0,0,0,0.4
2004-01-19 22:30:00-07:00,2004,1,19,22,30,0,0,0,0,0.5
2004-01-19 23:30:00-07:00,2004,1,19,23,30,0,0,0,0,0.6
2004-01-20 00:30:00-07:00,2004,1,20,0,30,0,0,0,0,0.6
2004-01-20 01:30:00-07:00,2004,1,20,1,30,0,0,0,0,0.8
2004-01-20 02:30:00-07:00,2004,1,20,2,30,0,0,0,0,0.9
2004-01-20 03:30:00-07:00,2004,1,20,3,30,0,0,0,0,0.9
2004-01-20 04:30:00-07:00,2004,1,20,4,30,0,0,0,0,0.9
2004-01-20 05:30:00-07:00,2004,1,20,5,30,0,0,0,0,0.9
2004-01-20 06:30:00-07:00,2004,1,20,6,30,0,0,0,0,0.9
2004-01-20 07:30:00-07:00,2004,1,20,7,30,0,1,0,1,1.2
2004-01-20 08:30:00-07:00,2004,1,20,8,30,0,32,0,32,1.6
2004-01-20 09:30:00-07:00,2004,1,20,9,30,0,89,0,89,1.9
2004-01-20 10:30:00-07:00,2004,1,20,10,30,0,169,17,177,2
2004-01-20 11:30:00-07:00,2004,1,20,11,30,1,226,57,256,2.2
2004-01-20 12:30:00-07:00,2004,1,20,12,30,1,221,42,243,2.4
2004-01-20 13:30:00-07:00,2004,1,20,13,30,1,224,150,296,2.6
2004-01-20 14:30:00-07:00,2004,1,20,14,30,1,169,231,259,2.6
2004-01-20 15:30:00-07:00,2004,1,20,15,30,0,12,0,12,2
2004-01-20 16:30:00-07:00,2004,1,20,16,30,0,39,66,46,1.3
2004-01-20 17:30:00-07:00,2004,1,20,17,30,0,0,0,0,1.1
2004-01-20 18:30:00-07:00,2004,1,20,18,30,0,0,0,0,1
2004-01-20 19:30:00-07:00,2004,1,20,19,30,-1,0,0,0,0.9
2004-01-20 20:30:00-07:00,2004,1,20,20,30,-1,0,0,0,0.8
2004-01-20 21:30:00-07:00,2004,1,20,21,30,-1,0,0,0,0.7
2004-01-20 22:30:00-07:00,2004,1,20,22,30,-1,0,0,0,0.7
2004-01-20 23:30:00-07:00,2004,1,20,23,30,-1,0,0,0,0.7
2004-01-21 00:30:00-07:00,2004,1,21,0,30,-1,0,0,0,0.6
2004-01-21 01:30:00-07:00,2004,1,21,1,30,-1,0,0,0,0.6
2004-01-21 02:30:00-07:00,2004,1,21,2,30,-1,0,0,0,0.6
2004-01-21 03:30:00-07:00,2004,1,21,3,30,-2,0,0,0,0.7
2004-01-21 04:30:00-07:00,2004,1,21,4,30,-2,0,0,0,0.9
2004-01-21 05:30:00-07:00,2004,1,21,5,30,-2,0,0,0,1
2004-01-21 06:30:00-07:00,2004,1,21,6,30,-2,0,0,0,1.3
2004-01-21 07:30:00-07:00,2004,1,21,7,30,-1,19,199,28,1.9
2004-01-21 08:30:00-07:00,2004,1,21,8,30,1,62,625,195,2.5
2004-01-21 09:30:00-07:00,2004,1,21,9,30,3,85,795,368,2.6
2004-01-21 10:30:00-07:00,2004,1,21,10,30,5,98,878,501,2.3
2004-01-21 11:30:00-07:00,2004,1,21,11,30,6,102,921,578,1.9
2004-01-21 12:30:00-07:00,2004,1,21,12,30,7,100,934,591,1.3
2004-01-21 13:30:00-07:00,2004,1,21,13,30,7,93,922,538,0.6
2004-01-21 14:30:00-07:00,2004,1,21,14,30,7,78,883,425,0.3
2004-01-21 15:30:00-07:00,2004,1,21,15,30,5,60,773,264,0.7
2004-01-21 16:30:00-07:00,2004,1,21,16,30,2,31,496,81,1.1
2004-01-21 17:30:00-07:00,2004,1,21,17,30,1,0,0,0,1
2004-01-21 18:30:00-07:00,2004,1,21,18,30,0,0,0,0,0.6
2004-01-21 19:30:00-07:00,2004,1,21,19,30,0,0,0,0,0.4
2004-01-21 20:30:00-07:00,2004,1,21,20,30,0,0,0,0,0.8
2004-01-21 21:30:00-07:00,2004,1,21,21,30,-1,0,0,0,1.2
2004-01-21 22:30:00-07:00,2004,1,21,22,30,-2,0,0,0,1.4
2004-01-21 23:30:00-07:00,2004,1,21,23,30,-2,0,0,0,1.6
2004-01-22 00:30:00-07:00,2004,1,22,0,30,-2,0,0,0,1.8
2004-01-22 01:30:00-07:00,2004,1,22,1,30,-3,0,0,0,2
2004-01-22 02:30:00-07:00,2004,1,22,2,30,-3,0,0,0,2
2004-01-22 03:30:00-07:00,2004,1,22,3,30,-3,0,0,0,1.8
2004-01-22 04:30:00-07:00,2004,1,22,4,30,-4,0,0,0,1.4
2004-01-22 05:30:00-07:00,2004,1,22,5,30,-4,0,0,0,1
2004-01-22 06:30:00-07:00,2004,1,22,6,30,-4,0,0,0,0.9
2004-01-22 07:30:00-07:00,2004,1,22,7,30,-2,18,290,31,1.2
2004-01-22 08:30:00-07:00,2004,1,22,8,30,0,53,708,205,1.6
2004-01-22 09:30:00-07:00,2004,1,22,9,30,2,71,864,380,1.8
2004-01-22 10:30:00-07:00,2004,1,22,10,30,4,83,936,514,1.7
2004-01-22 11:30:00-07:00,2004,1,22,11,30,6,95,950,589,1.6
2004-01-22 12:30:00-07:00,2004,1,22,12,30,7,119,747,514,1.6
2004-01-22 13:30:00-07:00,2004,1,22,13,30,8,221,255,345,1.6
2004-01-22 14:30:00-07:00,2004,1,22,14,30,7,64,808,385,1.3
2004-01-22 15:30:00-07:00,2004,1,22,15,30,5,57,790,268,1.2
2004-01-22 16:30:00-07:00,2004,1,22,16,30,2,30,525,85,1.3
2004-01-22 17:30:00-07:00,2004,1,22,17,30,1,0,0,0,1.1
2004-01-22 18:30:00-07:00,2004,1,22,18,30,0,0,0,0,0.7
2004-01-22 19:30:00-07:00,2004,1,22,19,30,0,0,0,0,0.7
2004-01-22 20:30:00-07:00,2004,1,22,20,30,0,0,0,0,1.1
2004-01-22 21:30:00-07:00,2004,1,22,21,30,0,0,0,0,1.7
2004-01-22 22:30:00-07:00,2004,1,22,22,30,0,0,0,0,2.4
2004-01-22 23:30:00-07:00,2004,1,22,23,30,0,0,0,0,3.2
2004-01-23 00:30:00-07:00,2004,1,23,0,30,0,0,0,0,3.7
2004-01-23 01:30:00-07:00,2004,1,23,1,30,0,0,0,0,3.9
2004-01-23 02:30:00-07:00,2004,1,23,2,30,0,0,0,0,3.9
2004-01-23 03:30:00-07:00,2004,1,23,3,30,0,0,0,0,3.9
2004-01-23 04:30:00-07:00,2004,1,23,4,30,0,0,0,0,4
2004-01-23 05:30:00-07:00,2004,1,23,5,30,0,0,0,0,3.9
2004-01-23 06:30:00-07:00,2004,1,23,6,30,0,0,0,0,3.7
2004-01-23 07:30:00-07:00,2004,1,23,7,30,1,17,410,36,3.7
2004-01-23 08:30:00-07:00,2004,1,23,8,30,5,44,797,217,3.9
2004-01-23 09:30:00-07:00,2004,1,23,9,30,9,100,581,309,3.6
2004-01-23 10:30:00-07:00,2004,1,23,10,30,12,93,761,447,3
2004-01-23 11:30:00-07:00,2004,1,23,11,30,15,80,990,598,2
2004-01-23 12:30:00-07:00,2004,1,23,12,30,16,82,989,607,1.2
2004-01-23 13:30:00-07:00,2004,1,23,13,30,16,78,965,551,0.8
2004-01-23 14:30:00-07:00,2004,1,23,14,30,15,69,914,436,0.8
2004-01-23 15:30:00-07:00,2004,1,23,15,30,12,54,806,273,1
2004-01-23 16:30:00-07:00,2004,1,23,16,30,9,30,539,89,1.1
2004-01-23 17:30:00-07:00,2004,1,23,17,30,7,0,0,0,0.7
2004-01-23 18:30:00-07:00,2004,1,23,18,30,6,0,0,0,0.4
2004-01-23 19:30:00-07:00,2004,1,23,19,30,5,0,0,0,0.6
2004-01-23 20:30:00-07:00,2004,1,23,20,30,4,0,0,0,1
2004-01-23 21:30:00-07:00,2004,1,23,21,30,3,0,0,0,1.2
2004-01-23 22:30:00-07:00,2004,1,23,22,30,2,0,0,0,1.5
2004-01-23 23:30:00-07:00,2004,1,23,23,30,2,0,0,0,1.7
2004-01-24 00:30:00-07:00,2004,1,24,0,30,1,0,0,0,2
2004-01-24 01:30:00-07:00,2004,1,24,1,30,1,0,0,0,2.2
2004-01-24 02:30:00-07:00,2004,1,24,2,30,0,0,0,0,2.1
2004-01-24 03:30:00-07:00,2004,1,24,3,30,0,0,0,0,1.8
2004-01-24 04:30:00-07:00,2004,1,24,4,30,0,0,0,0,1.6
2004-01-24 05:30:00-07:00,2004,1,24,5,30,0,0,0,0,1.4
2004-01-24 06:30:00-07:00,2004,1,24,6,30,0,0,0,0,1.2
2004-01-24 07:30:00-07:00,2004,1,24,7,30,1,29,0,29,1.6
2004-01-24 08:30:00-07:00,2004,1,24,8,30,4,54,557,176,2.2
2004-01-24 09:30:00-07:00,2004,1,24,9,30,6,107,551,307,2.3
2004-01-24 10:30:00-07:00,2004,1,24,10,30,7,98,747,448,2.3
2004-01-24 11:30:00-07:00,2004,1,24,11,30,8,78,895,549,2
2004-01-24 12:30:00-07:00,2004,1,24,12,30,9,88,976,611,1.9
2004-01-24 13:30:00-07:00,2004,1,24,13,30,9,83,957,556,2.1
2004-01-24 14:30:00-07:00,2004,1,24,14,30,8,75,766,385,2.3
2004-01-24 15:30:00-07:00,2004,1,24,15,30,6,52,699,244,1.8
2004-01-24 16:30:00-07:00,2004,1,24,16,30,3,37,377,79,1.4
2004-01-24 17:30:00-07:00,2004,1,24,17,30,1,0,0,0,1.5
2004-01-24 18:30:00-07:00,2004,1,24,18,30,1,0,0,0,1.3
2004-01-24 19:30:00-07:00,2004,1,24,19,30,1,0,0,0,1
2004-01-24 20:30:00-07:00,2004,1,24,20,30,1,0,0,0,0.5
2004-01-24 21:30:00-07:00,2004,1,24,21,30,0,0,0,0,0.3
2004-01-24 22:30:00-07:00,2004,1,24,22,30,0,0,0,0,0.6
2004-01-24 23:30:00-07:00,2004,1,24,23,30,0,0,0,0,1.1
2004-01-25 00:30:00-07:00,2004,1,25,0,30,0,0,0,0,1.6
2004-01-25 01:30:00-07:00,2004,1,25,1,30,0,0,0,0,1.9
2004-01-25 02:30:00-07:00,2004,1,25,2,30,0,0,0,0,2
2004-01-25 03:30:00-07:00,2004,1,25,3,30,0,0,0,0,2.1
2004-01-25 04:30:00-07:00,2004,1,25,4,30,-1,0,0,0,2
2004-01-25 05:30:00-07:00,2004,1,25,5,30,-1,0,0,0,1.9
2004-01-25 06:30:00-07:00,2004,1,25,6,30,0,0,0,0,2
2004-01-25 07:30:00-07:00,2004,1,25,7,30,1,15,0,15,2.6
2004-01-25 08:30:00-07:00,2004,1,25,8,30,3,88,162,124,2.9
2004-01-25 09:30:00-07:00,2004,1,25,9,30,6,144,31,156,2.6
2004-01-25 10:30:00-07:00,2004,1,25,10,30,7,196,364,367,2.5
2004-01-25 11:30:00-07:00,2004,1,25,11,30,8,111,782,525,2.6
2004-01-25 12:30:00-07:00,2004,1,25,12,30,9,111,913,604,2.8
2004-01-25 13:30:00-07:00,2004,1,25,13,30,8,101,778,488,2.8
2004-01-25 14:30:00-07:00,2004,1,25,14,30,7,182,201,265,2.5
2004-01-25 15:30:00-07:00,2004,1,25,15,30,5,86,0,86,1.9
2004-01-25 16:30:00-07:00,2004,1,25,16,30,2,29,0,29,1.8
2004-01-25 17:30:00-07:00,2004,1,25,17,30,0,0,0,0,2.9
2004-01-25 18:30:00-07:00,2004,1,25,18,30,0,0,0,0,4.9
2004-01-25 19:30:00-07:00,2004,1,25,19,30,-1,0,0,0,6.8
2004-01-25 20:30:00-07:00,2004,1,25,20,30,-2,0,0,0,7.2
2004-01-25 21:30:00-07:00,2004,1,25,21,30,-3,0,0,0,6.7
2004-01-25 22:30:00-07:00,2004,1,25,22,30,-4,0,0,0,6.2
2004-01-25 23:30:00-07:00,2004,1,25,23,30,-4,0,0,0,5.7
2004-01-26 00:30:00-07:00,2004,1,26,0,30,-5,0,0,0,5.3
2004-01-26 01:30:00-07:00,2004,1,26,1,30,-5,0,0,0,4.9
2004-01-26 02:30:00-07:00,2004,1,26,2,30,-5,0,0,0,4.6
2004-01-26 03:30:00-07:00,2004,1,26,3,30,-5,0,0,0,4.2
2004-01-26 04:30:00-07:00,2004,1,26,4,30,-5,0,0,0,3.9
2004-01-26 05:30:00-07:00,2004,1,26,5,30,-5,0,0,0,3.4
2004-01-26 06:30:00-07:00,2004,1,26,6,30,-6,0,0,0,3.1
2004-01-26 07:30:00-07:00,2004,1,26,7,30,-4,19,366,38,4
2004-01-26 08:30:00-07:00,2004,1,26,8,30,-2,48,790,226,5.5
2004-01-26 09:30:00-07:00,2004,1,26,9,30,-1,63,937,408,6.2
2004-01-26 10:30:00-07:00,2004,1,26,10,30,0,72,1000,546,6.2
2004-01-26 11:30:00-07:00,2004,1,26,11,30,0,77,1028,625,6
2004-01-26 12:30:00-07:00,2004,1,26,12,30,0,77,1031,637,5.7
2004-01-26 13:30:00-07:00,2004,1,26,13,30,1,74,1012,581,5.2
2004-01-26 14:30:00-07:00,2004,1,26,14,30,0,65,966,464,4.3
2004-01-26 15:30:00-07:00,2004,1,26,15,30,-1,52,868,297,2.7
2004-01-26 16:30:00-07:00,2004,1,26,16,30,-3,30,629,105,1.3
2004-01-26 17:30:00-07:00,2004,1,26,17,30,-4,0,0,0,0.8
2004-01-26 18:30:00-07:00,2004,1,26,18,30,-5,0,0,0,0.4
2004-01-26 19:30:00-07:00,2004,1,26,19,30,-5,0,0,0,0.3
2004-01-26 20:30:00-07:00,2004,1,26,20,30,-6,0,0,0,0.5
2004-01-26 21:30:00-07:00,2004,1,26,21,30,-6,0,0,0,0.8
2004-01-26 22:30:00-07:00,2004,1,26,22,30,-6,0,0,0,1.1
2004-01-26 23:30:00-07:00,2004,1,26,23,30,-7,0,0,0,1.3
2004-01-27 00:30:00-07:00,2004,1,27,0,30,-7,0,0,0,1.6
2004-01-27 01:30:00-07:00,2004,1,27,1,30,-7,0,0,0,1.9
2004-01-27 02:30:00-07:00,2004,1,27,2,30,-7,0,0,0,2.1
2004-01-27 03:30:00-07:00,2004,1,27,3,30,-8,0,0,0,2.2
2004-01-27 04:30:00-07:00,2004,1,27,4,30,-8,0,0,0,2.2
2004-01-27 05:30:00-07:00,2004,1,27,5,30,-8,0,0,0,2.3
2004-01-27 06:30:00-07:00,2004,1,27,6,30,-7,0,0,0,2.6
2004-01-27 07:30:00-07:00,2004,1,27,7,30,-5,18,437,42,3.2
2004-01-27 08:30:00-07:00,2004,1,27,8,30,-1,46,798,228,3.7
2004-01-27 09:30:00-07:00,2004,1,27,9,30,1,63,923,406,3.7
2004-01-27 10:30:00-07:00,2004,1,27,10,30,4,75,977,541,3.3
2004-01-27 11:30:00-07:00,2004,1,27,11,30,5,81,999,617,2.9
2004-01-27 12:30:00-07:00,2004,1,27,12,30,6,84,996,629,2.6
2004-01-27 13:30:00-07:00,2004,1,27,13,30,7,82,971,573,2.3
2004-01-27 14:30:00-07:00,2004,1,27,14,30,6,73,922,457,1.3
2004-01-27 15:30:00-07:00,2004,1,27,15,30,4,58,818,292,0.4
2004-01-27 16:30:00-07:00,2004,1,27,16,30,1,33,572,104,0.3
2004-01-27 17:30:00-07:00,2004,1,27,17,30,0,0,0,0,0.7
2004-01-27 18:30:00-07:00,2004,1,27,18,30,0,0,0,0,1.2
2004-01-27 19:30:00-07:00,2004,1,27,19,30,-1,0,0,0,1.7
2004-01-27 20:30:00-07:00,2004,1,27,20,30,-1,0,0,0,2
2004-01-27 21:30:00-07:00,2004,1,27,21,30,-1,0,0,0,2.4
2004-01-27 22:30:00-07:00,2004,1,27,22,30,-2,0,0,0,2.6
2004-01-27 23:30:00-07:00,2004,1,27,23,30,-2,0,0,0,2.6
2004-01-28 00:30:00-07:00,2004,1,28,0,30,-2,0,0,0,2.4
2004-01-28 01:30:00-07:00,2004,1,28,1,30,-2,0,0,0,2.2
2004-01-28 02:30:00-07:00,2004,1,28,2,30,-2,0,0,0,2.1
2004-01-28 03:30:00-07:00,2004,1,28,3,30,-2,0,0,0,1.9
2004-01-28 04:30:00-07:00,2004,1,28,4,30,-2,0,0,0,1.8
2004-01-28 05:30:00-07:00,2004,1,28,5,30,-2,0,0,0,1.6
2004-01-28 06:30:00-07:00,2004,1,28,6,30,-1,0,0,0,1.5
2004-01-28 07:30:00-07:00,2004,1,28,7,30,0,5,0,5,1.7
2004-01-28 08:30:00-07:00,2004,1,28,8,30,2,85,265,146,1.9
2004-01-28 09:30:00-07:00,2004,1,28,9,30,5,66,885,398,1.6
2004-01-28 10:30:00-07:00,2004,1,28,10,30,7,77,949,533,1.4
2004-01-28 11:30:00-07:00,2004,1,28,11,30,8,82,979,611,1.4
2004-01-28 12:30:00-07:00,2004,1,28,12,30,9,83,983,624,1.6
2004-01-28 13:30:00-07:00,2004,1,28,13,30,9,79,966,571,2
2004-01-28 14:30:00-07:00,2004,1,28,14,30,8,70,919,457,2.1
2004-01-28 15:30:00-07:00,2004,1,28,15,30,5,56,821,294,1.9
2004-01-28 16:30:00-07:00,2004,1,28,16,30,1,32,584,106,1.9
2004-01-28 17:30:00-07:00,2004,1,28,17,30,0,0,0,0,1.5
2004-01-28 18:30:00-07:00,2004,1,28,18,30,0,0,0,0,0.9
2004-01-28 19:30:00-07:00,2004,1,28,19,30,0,0,0,0,0.6
2004-01-28 20:30:00-07:00,2004,1,28,20,30,0,0,0,0,1
2004-01-28 21:30:00-07:00,2004,1,28,21,30,0,0,0,0,1.6
2004-01-28 22:30:00-07:00,2004,1,28,22,30,-1,0,0,0,2.3
2004-01-28 23:30:00-07:00,2004,1,28,23,30,-1,0,0,0,3
2004-01-29 00:30:00-07:00,2004,1,29,0,30,-1,0,0,0,3.6
2004-01-29 01:30:00-07:00,2004,1,29,1,30,-1,0,0,0,3.8
2004-01-29 02:30:00-07:00,2004,1,29,2,30,-1,0,0,0,3.8
2004-01-29 03:30:00-07:00,2004,1,29,3,30,-1,0,0,0,3.5
2004-01-29 04:30:00-07:00,2004,1,29,4,30,0,0,0,0,3.1
2004-01-29 05:30:00-07:00,2004,1,29,5,30,0,0,0,0,3
2004-01-29 06:30:00-07:00,2004,1,29,6,30,0,0,0,0,3.2
2004-01-29 07:30:00-07:00,2004,1,29,7,30,1,21,339,41,3.8
2004-01-29 08:30:00-07:00,2004,1,29,8,30,4,82,320,157,4.1
2004-01-29 09:30:00-07:00,2004,1,29,9,30,7,142,386,288,4
2004-01-29 10:30:00-07:00,2004,1,29,10,30,8,150,574,428,3.5
2004-01-29 11:30:00-07:00,2004,1,29,11,30,9,137,709,523,2.4
2004-01-29 12:30:00-07:00,2004,1,29,12,30,10,98,944,621,1.7
2004-01-29 13:30:00-07:00,2004,1,29,13,30,10,93,927,569,2.1
2004-01-29 14:30:00-07:00,2004,1,29,14,30,9,80,888,457,2.7
2004-01-29 15:30:00-07:00,2004,1,29,15,30,7,62,792,295,2.7
2004-01-29 16:30:00-07:00,2004,1,29,16,30,3,36,560,109,2.6
2004-01-29 17:30:00-07:00,2004,1,29,17,30,0,0,0,0,2.5
2004-01-29 18:30:00-07:00,2004,1,29,18,30,0,0,0,0,2
2004-01-29 19:30:00-07:00,2004,1,29,19,30,0,0,0,0,1.2
2004-01-29 20:30:00-07:00,2004,1,29,20,30,0,0,0,0,0.5
2004-01-29 21:30:00-07:00,2004,1,29,21,30,0,0,0,0,0.3
2004-01-29 22:30:00-07:00,2004,1,29,22,30,0,0,0,0,0.6
2004-01-29 23:30:00-07:00,2004,1,29,23,30,0,0,0,0,1.3
2004-01-30 00:30:00-07:00,2004,1,30,0,30,0,0,0,0,2
