timestamp,actual_consumption,actual_pv,price_buy,price_sell,heat_load,cool_load,gas,pv_c
2020-02-18 08:00:00-07:00,951.2194522,99.63429427,0.049,0.031,3345.858793,267.1654992,9.12,69.3
2020-02-18 09:00:00-07:00,955.2918771,140.2812128,0.049,0.031,2916.18641,301.7417994,9.12,109.56
2020-02-18 10:00:00-07:00,981.8695098,165.7179416,0.049,0.031,2849.90315,327.1154146,9.12,139.92
2020-02-18 11:00:00-07:00,970.7100591,177.7584809,0.049,0.031,2188.581668,347.5347539,9.12,156.64
2020-02-18 12:00:00-07:00,959.1743259,179.0931544,0.049,0.031,1774.782647,351.9819373,9.12,159.5
2020-02-18 13:00:00-07:00,935.9307755,169.9745525,0.049,0.031,1575.962571,355.2813138,9.12,147.62
2020-02-18 14:00:00-07:00,927.0160619,127.4988212,0.049,0.031,1441.571785,357.4076778,9.12,105.16
2020-02-18 15:00:00-07:00,870.9130748,7.360135249,0.049,0.031,1432.975422,358.2166584,9.12,13.64
2020-02-18 16:00:00-07:00,962.1177546,2.243370768,0.049,0.031,1502.013916,358.8285528,9.12,6.6
2020-02-18 17:00:00-07:00,1138.10284,-0.075,0.049,0.031,2192.9604,343.5776404,9.12,0.44
2020-02-18 18:00:00-07:00,1216.412382,-0.075,0.049,0.031,2097.038128,302.9516484,9.12,0
2020-02-18 19:00:00-07:00,1257.517779,-0.075,0.049,0.031,2157.507724,270.5537688,9.12,0
2020-02-18 20:00:00-07:00,1115.586582,-0.075,0.049,0.031,2452.424618,242.6609355,9.12,0
2020-02-18 21:00:00-07:00,1049.635941,-0.075,0.049,0.031,2729.214154,229.1205197,9.12,0
2020-02-18 22:00:00-07:00,915.7823095,-0.075,0.031,0.031,3123.055892,208.5241109,9.12,0
2020-02-18 23:00:00-07:00,796.6612856,-0.075,0.031,0.031,3522.246976,186.3811394,9.12,0
2020-02-19 00:00:00-07:00,644.6340327,-0.075,0.031,0.031,4024.468002,156.650528,9.12,0
2020-02-19 01:00:00-07:00,591.5372239,-0.075,0.031,0.031,4030.307715,169.3431393,9.12,0
2020-02-19 02:00:00-07:00,574.4271213,-0.075,0.031,0.031,4204.18989,163.6674549,9.12,0
2020-02-19 03:00:00-07:00,570.5711587,-0.075,0.031,0.031,4276.962698,155.4313449,9.12,0
2020-02-19 04:00:00-07:00,580.9911281,-0.075,0.031,0.031,4322.017861,158.6553171,9.12,0
2020-02-19 05:00:00-07:00,611.809639,-0.075,0.031,0.031,4436.905291,153.0486189,9.12,0
2020-02-19 06:00:00-07:00,786.8245981,-0.075,0.049,0.031,4614.334101,143.5314753,9.12,0
2020-02-19 07:00:00-07:00,894.1200268,35.87626641,0.049,0.031,4109.0232,160.333181,9.12,23.54
2020-02-19 08:00:00-07:00,916.3620596,95.32264635,0.049,0.031,3757.73489,194.8465859,9.12,66.88
2020-02-19 09:00:00-07:00,843.8223066,91.04004872,0.049,0.031,3357.75232,221.3116352,9.12,79.42
2020-02-19 10:00:00-07:00,878.6698294,123.7198297,0.049,0.031,3581.251214,247.3187709,9.12,108.24
2020-02-19 11:00:00-07:00,867.4312082,174.9773784,0.049,0.031,2946.940466,283.0645308,9.12,151.8
2020-02-19 12:00:00-07:00,866.1747271,103.2265445,0.049,0.031,2851.07388,295.7911427,9.12,104.28
2020-02-19 13:00:00-07:00,848.3007726,109.8575664,0.049,0.031,2841.784579,282.9413934,9.12,104.06
2020-02-19 14:00:00-07:00,842.372597,113.9009573,0.049,0.031,2835.32512,275.8218885,9.12,97.46
2020-02-19 15:00:00-07:00,862.4472758,108.4173098,0.049,0.031,2827.902165,275.5485821,9.12,81.62
2020-02-19 16:00:00-07:00,950.7214331,57.55313057,0.049,0.031,2808.805837,269.1765864,9.12,39.82
2020-02-19 17:00:00-07:00,1075.843766,-0.075,0.049,0.031,3336.64912,258.8655581,9.12,3.08
2020-02-19 18:00:00-07:00,1151.938779,-0.075,0.049,0.031,3105.643295,249.1998902,9.12,0
2020-02-19 19:00:00-07:00,1187.111362,-0.075,0.049,0.031,2978.551389,221.0509951,9.12,0
2020-02-19 20:00:00-07:00,1121.356701,-0.075,0.049,0.031,3136.345079,198.834018,9.12,0
2020-02-19 21:00:00-07:00,1051.698364,-0.075,0.049,0.031,3274.870606,194.0006693,9.12,0
2020-02-19 22:00:00-07:00,912.9362091,-0.075,0.031,0.031,3475.84575,193.2308808,9.12,0
2020-02-19 23:00:00-07:00,788.8910309,-0.075,0.031,0.031,3667.571731,192.8822032,9.12,0
2020-02-20 00:00:00-07:00,638.8152276,-0.075,0.031,0.031,3869.58348,192.5681081,9.12,0
2020-02-20 01:00:00-07:00,588.2028067,-0.075,0.031,0.031,3963.979202,192.4703688,9.12,0
2020-02-20 02:00:00-07:00,569.6888044,-0.075,0.031,0.031,4059.317469,192.3984232,9.12,0
2020-02-20 03:00:00-07:00,566.2622093,-0.075,0.031,0.031,4109.408344,192.3527246,9.12,0
2020-02-20 04:00:00-07:00,574.989672,-0.075,0.031,0.031,4119.106896,192.2394057,9.12,0
2020-02-20 05:00:00-07:00,603.2407024,-0.075,0.031,0.031,4147.760027,192.6570707,9.12,0
2020-02-20 06:00:00-07:00,772.8447291,-0.075,0.049,0.031,4207.389664,192.5982147,9.12,0
2020-02-20 07:00:00-07:00,893.3597938,36.91238608,0.049,0.031,4044.994178,192.602489,9.12,24.42
2020-02-20 08:00:00-07:00,925.5079224,97.3861464,0.049,0.031,3898.501877,198.4334996,9.12,69.52
2020-02-20 09:00:00-07:00,869.4657785,139.4953361,0.049,0.031,3697.60253,213.289843,9.12,110.44
2020-02-20 10:00:00-07:00,885.8875461,167.0453507,0.049,0.031,3842.83294,237.0496396,9.12,141.68
2020-02-20 11:00:00-07:00,875.9878212,177.6823401,0.049,0.031,3261.035318,248.595684,9.12,159.5
2020-02-20 12:00:00-07:00,863.8249348,178.3242555,0.049,0.031,3028.272209,244.4902971,9.12,162.58
2020-02-20 13:00:00-07:00,840.8910426,170.508295,0.049,0.031,2770.824257,258.9757296,9.12,150.48
2020-02-20 14:00:00-07:00,836.709515,148.8224508,0.049,0.031,2768.713053,252.8653339,9.12,124.3
2020-02-20 15:00:00-07:00,859.9235172,113.2638101,0.049,0.031,2855.530114,230.7576278,9.12,87.12
2020-02-20 16:00:00-07:00,951.0508675,62.75019261,0.049,0.031,2919.121341,217.0659736,9.12,43.12
2020-02-20 17:00:00-07:00,1087.603392,-0.075,0.049,0.031,3497.494171,207.6249431,9.12,3.74
2020-02-20 18:00:00-07:00,1161.667808,-0.075,0.049,0.031,3291.057209,187.5629027,9.12,0
2020-02-20 19:00:00-07:00,1217.13388,-0.075,0.049,0.031,3527.370639,155.2048511,9.12,0
2020-02-20 20:00:00-07:00,1152.440765,-0.075,0.049,0.031,3977.685106,113.7541961,9.12,0
2020-02-20 21:00:00-07:00,1060.638654,-0.075,0.049,0.031,3975.926061,111.8403876,9.12,0
2020-02-20 22:00:00-07:00,915.6061391,-0.075,0.031,0.031,4035.993901,131.003811,9.12,0
2020-02-20 23:00:00-07:00,795.4698329,-0.075,0.031,0.031,4143.028705,147.4905098,9.12,0
2020-02-21 00:00:00-07:00,661.6693127,-0.075,0.031,0.031,4294.468231,154.2690023,9.12,0
2020-02-21 01:00:00-07:00,610.0968521,-0.075,0.031,0.031,4357.752657,154.8266875,9.12,0
2020-02-21 02:00:00-07:00,590.9186717,-0.075,0.031,0.031,4432.186282,155.2134522,9.12,0
2020-02-21 03:00:00-07:00,586.9274823,-0.075,0.031,0.031,4470.858462,155.5272905,9.12,0
2020-02-21 04:00:00-07:00,676.5027957,-0.075,0.031,0.031,4498.776495,150.2007435,9.12,0
2020-02-21 05:00:00-07:00,706.2766414,-0.075,0.031,0.031,5071.534619,146.5868088,9.12,0
2020-02-21 06:00:00-07:00,1032.394355,-0.075,0.049,0.031,4718.080426,151.6745846,9.12,0
2020-02-21 07:00:00-07:00,1220.991898,40.89926,0.049,0.031,4452.822013,155.3250066,9.12,26.84
2020-02-21 08:00:00-07:00,1213.492639,99.5215273,0.049,0.031,4286.52189,160.2709266,9.12,72.16
2020-02-21 09:00:00-07:00,1157.000329,139.3611733,0.049,0.031,4041.297006,168.8439751,9.12,112.42
2020-02-21 10:00:00-07:00,1166.8039,163.160523,0.049,0.031,3924.892042,199.6685125,9.12,142.56
2020-02-21 11:00:00-07:00,1150.173334,175.6704721,0.049,0.031,3093.963709,250.9482623,9.12,159.72
2020-02-21 12:00:00-07:00,1125.746238,176.7375241,0.049,0.031,2453.296679,329.2056131,9.12,162.58
2020-02-21 13:00:00-07:00,1105.743452,167.8615327,0.049,0.031,2265.664089,359.5772882,9.12,150.7
2020-02-21 14:00:00-07:00,1102.318423,147.1025962,0.049,0.031,2273.854096,363.0117674,9.12,124.96
2020-02-21 15:00:00-07:00,1121.117795,112.9851798,0.049,0.031,2178.627821,356.2967653,9.12,88.22
2020-02-21 16:00:00-07:00,1209.977705,63.18520525,0.049,0.031,2156.118044,343.9793832,9.12,44.44
2020-02-21 17:00:00-07:00,1387.507721,-0.075,0.049,0.031,2672.605553,321.2370164,9.12,4.4
2020-02-21 18:00:00-07:00,1303.482875,-0.075,0.049,0.031,2447.38955,302.6896452,9.12,0
2020-02-21 19:00:00-07:00,1354.699461,-0.075,0.049,0.031,2474.158144,285.9006176,9.12,0
2020-02-21 20:00:00-07:00,1183.737374,-0.075,0.049,0.031,2713.29977,261.0388122,9.12,0
2020-02-21 21:00:00-07:00,1093.941542,-0.075,0.049,0.031,2831.773002,245.254486,9.12,0
2020-02-21 22:00:00-07:00,906.2162484,-0.075,0.031,0.031,3124.652481,230.35938,9.12,0
2020-02-21 23:00:00-07:00,786.3900286,-0.075,0.031,0.031,3303.883453,228.849563,9.12,0
2020-02-22 00:00:00-07:00,645.4222782,-0.075,0.031,0.031,3645.060901,210.3219314,9.12,0
2020-02-22 01:00:00-07:00,596.5020462,-0.075,0.031,0.031,3831.128097,191.3626439,9.12,0
2020-02-22 02:00:00-07:00,579.9825074,-0.075,0.031,0.031,4008.238192,181.1853804,9.12,0
2020-02-22 03:00:00-07:00,580.9358348,-0.075,0.031,0.031,4252.421108,160.2335191,9.12,0
2020-02-22 04:00:00-07:00,672.1403465,-0.075,0.031,0.031,4344.503586,148.7019488,9.12,0
2020-02-22 05:00:00-07:00,696.2780235,-0.075,0.031,0.031,4463.661695,185.5688377,9.12,0
2020-02-22 06:00:00-07:00,1032.160084,-0.075,0.049,0.031,4484.948993,205.4086468,9.12,0
2020-02-22 07:00:00-07:00,1206.538315,41.65157223,0.049,0.031,3768.556431,257.3711573,9.12,28.16
2020-02-22 08:00:00-07:00,1187.267015,99.32815766,0.049,0.031,3205.943458,329.6023242,9.12,73.48
2020-02-22 09:00:00-07:00,1122.712938,139.9994135,0.049,0.031,2683.863666,355.3201077,9.12,113.74
2020-02-22 10:00:00-07:00,1133.279715,165.7541737,0.049,0.031,2617.416472,363.0587583,9.12,143.88
2020-02-22 11:00:00-07:00,1125.191941,144.7020001,0.049,0.031,2066.640708,367.2204244,9.12,134.2
2020-02-22 12:00:00-07:00,1109.404041,148.5725778,0.049,0.031,1714.863033,369.7365333,9.12,138.82
2020-02-22 13:00:00-07:00,1084.308461,129.8872791,0.049,0.031,1360.496698,373.8696479,9.12,119.68
2020-02-22 14:00:00-07:00,1079.471042,87.76917529,0.049,0.031,1287.6297,376.1152585,9.12,84.48
2020-02-22 15:00:00-07:00,1099.841044,109.9128951,0.049,0.031,1215.382507,373.8508787,9.12,85.36
2020-02-22 16:00:00-07:00,1193.466005,65.62713368,0.049,0.031,1340.335154,374.2463547,9.12,45.98
2020-02-22 17:00:00-07:00,1371.441357,-0.075,0.049,0.031,1877.304506,365.3844375,9.12,5.06
2020-02-22 18:00:00-07:00,1286.267362,-0.075,0.049,0.031,1809.89021,313.6577729,9.12,0
2020-02-22 19:00:00-07:00,1340.143948,-0.075,0.049,0.031,1940.572101,290.5486642,9.12,0
2020-02-22 20:00:00-07:00,1170.40677,-0.075,0.049,0.031,2221.693049,281.9871592,9.12,0
2020-02-22 21:00:00-07:00,1081.24791,-0.075,0.049,0.031,2366.652852,277.7730398,9.12,0
2020-02-22 22:00:00-07:00,895.5965532,-0.075,0.031,0.031,2717.892853,260.7499539,9.12,0
2020-02-22 23:00:00-07:00,778.8523134,-0.075,0.031,0.031,3006.683587,244.9522875,9.12,0
2020-02-23 00:00:00-07:00,637.353533,-0.075,0.031,0.031,3320.49823,229.8421127,9.12,0
2020-02-23 01:00:00-07:00,587.989357,-0.075,0.031,0.031,3471.608719,222.2760404,9.12,0
2020-02-23 02:00:00-07:00,572.3120362,-0.075,0.031,0.031,3673.405026,210.6187069,9.12,0
2020-02-23 03:00:00-07:00,571.4686106,-0.075,0.031,0.031,3834.843189,197.3874133,9.12,0
2020-02-23 04:00:00-07:00,662.214848,-0.075,0.031,0.031,3902.983511,192.9233919,9.12,0
2020-02-23 05:00:00-07:00,694.3890608,-0.075,0.031,0.031,4302.279364,187.6801687,9.12,0
2020-02-23 06:00:00-07:00,1023.388097,-0.075,0.049,0.031,4142.267885,194.9711192,9.12,0
2020-02-23 07:00:00-07:00,1207.521165,42.38612186,0.049,0.031,3689.751845,233.8613107,9.12,29.26
2020-02-23 08:00:00-07:00,1184.288591,69.22237864,0.049,0.031,2963.847726,313.3016041,9.12,56.32
2020-02-23 09:00:00-07:00,1117.037949,103.8938757,0.049,0.031,2337.019655,359.8235561,9.12,89.54
2020-02-23 10:00:00-07:00,1121.419627,128.5004446,0.049,0.031,2054.639853,370.7131372,9.12,114.4
2020-02-23 11:00:00-07:00,1107.972586,136.6883261,0.049,0.031,1320.325156,379.0801595,9.12,126.06
2020-02-23 12:00:00-07:00,1091.06315,119.7384942,0.049,0.031,921.2587978,386.3022382,9.12,116.16
2020-02-23 13:00:00-07:00,1068.659948,139.6051984,0.049,0.031,646.6124036,387.9700863,9.12,124.08
2020-02-23 14:00:00-07:00,1061.689816,113.4702102,0.049,0.031,495.0285336,387.0528023,9.12,99
2020-02-23 15:00:00-07:00,1085.085533,25.69677723,0.049,0.031,523.3740023,388.6984073,9.12,33.66
2020-02-23 16:00:00-07:00,1178.50551,51.44387596,0.049,0.031,629.6906361,395.501777,9.12,38.28
2020-02-23 17:00:00-07:00,1353.956817,-0.075,0.049,0.031,1094.753895,392.7450734,9.12,4.18
2020-02-23 18:00:00-07:00,1268.23345,-0.075,0.049,0.031,1177.441467,382.3432542,9.12,0
2020-02-23 19:00:00-07:00,1324.931318,-0.075,0.049,0.031,1405.616038,348.4235023,9.12,0
2020-02-23 20:00:00-07:00,1156.339088,-0.075,0.049,0.031,1726.951619,319.2147455,9.12,0
2020-02-23 21:00:00-07:00,1072.593061,-0.075,0.049,0.031,2055.488616,285.5625673,9.12,0
2020-02-23 22:00:00-07:00,884.9501908,-0.075,0.031,0.031,2343.125303,280.4168757,9.12,0
2020-02-23 23:00:00-07:00,769.087827,-0.075,0.031,0.031,2650.594523,281.0959079,9.12,0
2020-02-24 00:00:00-07:00,630.7011062,-0.075,0.031,0.031,3078.225135,248.9713334,9.12,0
2020-02-24 01:00:00-07:00,579.0202173,-0.075,0.031,0.031,3146.664652,253.4725755,9.12,0
2020-02-24 02:00:00-07:00,563.7569365,-0.075,0.031,0.031,3350.192396,250.3453311,9.12,0
2020-02-24 03:00:00-07:00,564.6868521,-0.075,0.031,0.031,3577.199801,223.0602858,9.12,0
2020-02-24 04:00:00-07:00,656.6744235,-0.075,0.031,0.031,3700.629625,206.913386,9.12,0
2020-02-24 05:00:00-07:00,688.9274491,-0.075,0.031,0.031,4050.144232,203.2608645,9.12,0
2020-02-24 06:00:00-07:00,1028.929681,-0.075,0.049,0.031,4255.377828,197.0637716,9.12,0
2020-02-24 07:00:00-07:00,1202.708764,1.121167145,0.049,0.031,3590.693284,236.6473732,9.12,4.84
2020-02-24 08:00:00-07:00,1174.45399,45.34807395,0.049,0.031,2876.742349,317.2507175,9.12,43.12
2020-02-24 09:00:00-07:00,1106.63865,94.39517742,0.049,0.031,2349.962126,362.1330107,9.12,81.62
2020-02-24 10:00:00-07:00,1124.51593,135.0027785,0.049,0.031,2134.362776,374.2026303,9.12,113.52
2020-02-24 11:00:00-07:00,1114.109024,152.2718611,0.049,0.031,1506.390214,382.0181186,9.12,130.9
2020-02-24 12:00:00-07:00,1097.820327,160.6058137,0.049,0.031,1123.7387,387.7301959,9.12,138.82
2020-02-24 13:00:00-07:00,1075.010966,185.1044384,0.049,0.031,830.2270252,392.6425783,9.12,152.46
2020-02-24 14:00:00-07:00,1068.877872,160.6610046,0.049,0.031,706.9019819,395.1920233,9.12,127.82
2020-02-24 15:00:00-07:00,1092.337818,121.6563796,0.049,0.031,745.4240183,396.1108034,9.12,91.52
2020-02-24 16:00:00-07:00,1186.070095,67.94877737,0.049,0.031,880.3374364,395.9327022,9.12,47.74
2020-02-24 17:00:00-07:00,1362.594432,-0.075,0.049,0.031,1385.614486,391.5041869,9.12,5.94
2020-02-24 18:00:00-07:00,1268.74702,-0.075,0.049,0.031,1374.658121,378.9073013,9.12,0
2020-02-24 19:00:00-07:00,1315.751589,-0.075,0.049,0.031,1574.252617,347.6920613,9.12,0
2020-02-24 20:00:00-07:00,1150.988052,-0.075,0.049,0.031,1871.418399,318.39266,9.12,0
2020-02-24 21:00:00-07:00,1078.124825,-0.075,0.049,0.031,2238.457966,284.9954059,9.12,0
2020-02-24 22:00:00-07:00,887.3344204,-0.075,0.031,0.031,2438.667151,268.800061,9.12,0
2020-02-24 23:00:00-07:00,772.2545509,-0.075,0.031,0.031,2775.278436,255.5608539,9.12,0
2020-02-25 00:00:00-07:00,630.2294108,-0.075,0.031,0.031,2987.167588,259.2369086,9.12,0
2020-02-25 01:00:00-07:00,580.459978,-0.075,0.031,0.031,3156.981335,260.6269295,9.12,0
2020-02-25 02:00:00-07:00,562.6556276,-0.075,0.031,0.031,3292.935827,256.9804032,9.12,0
2020-02-25 03:00:00-07:00,563.0356048,-0.075,0.031,0.031,3509.754836,235.4027531,9.12,0
2020-02-25 04:00:00-07:00,573.4357576,-0.075,0.031,0.031,3572.071537,226.5098771,9.12,0
2020-02-25 05:00:00-07:00,603.2909465,-0.075,0.031,0.031,3630.225825,229.4207774,9.12,0
2020-02-25 06:00:00-07:00,779.760849,-0.075,0.049,0.031,3761.023761,224.0474268,9.12,0
2020-02-25 07:00:00-07:00,971.7477672,19.99976792,0.049,0.031,3676.281635,237.2394918,9.12,18.7
2020-02-25 08:00:00-07:00,961.3219854,69.14068689,0.049,0.031,3656.954083,241.6681581,9.12,56.54
2020-02-25 09:00:00-07:00,972.7415049,89.07445072,0.049,0.031,3501.992703,242.5929857,9.12,81.4
2020-02-25 10:00:00-07:00,1007.868076,40.2689915,0.049,0.031,3721.096712,257.6077233,9.12,51.04
2020-02-25 11:00:00-07:00,993.0188769,139.0055069,0.049,0.031,2941.532662,301.70344,9.12,129.36
2020-02-25 12:00:00-07:00,980.0786711,131.7942344,0.049,0.031,2461.944007,347.8456104,9.12,128.04
2020-02-25 13:00:00-07:00,953.7595762,109.0772273,0.049,0.031,2137.814463,367.2746896,9.12,106.7
2020-02-25 14:00:00-07:00,939.7576138,101.5441694,0.049,0.031,1816.633843,375.6676391,9.12,94.6
2020-02-25 15:00:00-07:00,877.6836956,89.87773726,0.049,0.031,1581.412707,378.8742007,9.12,74.8
2020-02-25 16:00:00-07:00,965.4215298,28.5352093,0.049,0.031,1548.853204,379.4648792,9.12,28.6
2020-02-25 17:00:00-07:00,1132.363738,-0.075,0.049,0.031,1929.360915,382.1320884,9.12,3.74
2020-02-25 18:00:00-07:00,1211.337589,-0.075,0.049,0.031,1856.923557,368.8718633,9.12,0
2020-02-25 19:00:00-07:00,1249.570468,-0.075,0.049,0.031,1894.346014,325.8530095,9.12,0
2020-02-25 20:00:00-07:00,1106.86214,-0.075,0.049,0.031,2151.219741,291.4235569,9.12,0
2020-02-25 21:00:00-07:00,1039.68654,-0.075,0.049,0.031,2375.160321,272.2705595,9.12,0
2020-02-25 22:00:00-07:00,900.9111959,-0.075,0.031,0.031,2577.312187,280.2598725,9.12,0
2020-02-25 23:00:00-07:00,777.3332463,-0.075,0.031,0.031,2786.889495,287.7294762,9.12,0
2020-02-26 00:00:00-07:00,619.8485739,-0.075,0.031,0.031,3028.881407,281.53353,9.12,0
2020-02-26 01:00:00-07:00,568.4773398,-0.075,0.031,0.031,3149.093633,277.943034,9.12,0
2020-02-26 02:00:00-07:00,549.7979418,-0.075,0.031,0.031,3256.80815,278.2457396,9.12,0
2020-02-26 03:00:00-07:00,549.083997,-0.075,0.031,0.031,3426.273172,261.1880773,9.12,0
2020-02-26 04:00:00-07:00,560.8807759,-0.075,0.031,0.031,3541.103642,245.6396382,9.12,0
2020-02-26 05:00:00-07:00,592.6067288,-0.075,0.031,0.031,3680.185523,231.0683273,9.12,0
2020-02-26 06:00:00-07:00,776.6042388,-0.075,0.049,0.031,4090.98876,205.8823671,9.12,0
2020-02-26 07:00:00-07:00,893.8059277,41.91515586,0.049,0.031,3678.469539,210.2342622,9.12,30.8
2020-02-26 08:00:00-07:00,927.1113295,101.5982843,0.049,0.031,3386.868059,247.3295658,9.12,76.78
2020-02-26 09:00:00-07:00,875.007379,93.31440928,0.049,0.031,3163.496278,292.9471412,9.12,84.92
2020-02-26 10:00:00-07:00,888.1100404,174.1286505,0.049,0.031,3146.567842,332.4459935,9.12,147.84
2020-02-26 11:00:00-07:00,879.8407012,186.5579566,0.049,0.031,2610.573618,364.1844433,9.12,164.34
2020-02-26 12:00:00-07:00,858.6289472,188.3219888,0.049,0.031,2140.30954,376.4725119,9.12,167.64
2020-02-26 13:00:00-07:00,829.4332898,179.6200617,0.049,0.031,1737.837414,388.4447988,9.12,155.98
2020-02-26 14:00:00-07:00,812.4395262,155.6014303,0.049,0.031,1337.005772,396.8992282,9.12,130.24
2020-02-26 15:00:00-07:00,830.7242718,117.4228285,0.049,0.031,1260.917827,392.857762,9.12,93.28
2020-02-26 16:00:00-07:00,918.7829096,66.16827659,0.049,0.031,1235.420266,399.1912523,9.12,48.84
2020-02-26 17:00:00-07:00,1047.81142,-0.075,0.049,0.031,1577.977754,393.8029413,9.12,7.04
2020-02-26 18:00:00-07:00,1127.696526,-0.075,0.049,0.031,1555.158066,385.2947871,9.12,0
2020-02-26 19:00:00-07:00,1182.186616,-0.075,0.049,0.031,1697.19989,378.8355819,9.12,0
2020-02-26 20:00:00-07:00,1113.051665,-0.075,0.049,0.031,1885.145254,374.8807559,9.12,0
2020-02-26 21:00:00-07:00,1021.61692,-0.075,0.049,0.031,1902.697391,373.3681746,9.12,0
2020-02-26 22:00:00-07:00,877.0691318,-0.075,0.031,0.031,2157.984255,370.8068669,9.12,0
2020-02-26 23:00:00-07:00,755.0750378,-0.075,0.031,0.031,2427.060163,352.534443,9.12,0
2020-02-27 00:00:00-07:00,617.3658454,-0.075,0.031,0.031,2668.884187,334.9406963,9.12,0
2020-02-27 01:00:00-07:00,567.8222354,-0.075,0.031,0.031,2818.932151,323.3904493,9.12,0
2020-02-27 02:00:00-07:00,550.9560572,-0.075,0.031,0.031,2970.142479,312.7515263,9.12,0
2020-02-27 03:00:00-07:00,549.46898,-0.075,0.031,0.031,3093.117222,302.3926731,9.12,0
2020-02-27 04:00:00-07:00,640.630099,-0.075,0.031,0.031,3163.894871,293.476847,9.12,0
2020-02-27 05:00:00-07:00,671.2757027,-0.075,0.031,0.031,3685.529206,290.1544439,9.12,0
2020-02-27 06:00:00-07:00,1001.431635,-0.075,0.049,0.031,3500.671776,282.9362774,9.12,0
2020-02-27 07:00:00-07:00,1197.71404,43.43441507,0.049,0.031,3528.932096,278.7727397,9.12,32.12
2020-02-27 08:00:00-07:00,1188.775829,57.86682963,0.049,0.031,3352.257645,285.0279839,9.12,52.36
2020-02-27 09:00:00-07:00,1135.921268,89.59687651,0.049,0.031,3265.391694,288.7208036,9.12,83.6
2020-02-27 10:00:00-07:00,1155.496961,168.5403022,0.049,0.031,3523.690566,294.0181108,9.12,148.28
2020-02-27 11:00:00-07:00,1148.119117,179.852864,0.049,0.031,3019.193049,308.7685079,9.12,165.22
2020-02-27 12:00:00-07:00,1134.56013,182.7312916,0.049,0.031,2749.902905,328.1272974,9.12,168.08
2020-02-27 13:00:00-07:00,1115.525864,176.0137255,0.049,0.031,2607.730342,336.7143961,9.12,156.86
2020-02-27 14:00:00-07:00,1109.690172,155.8504325,0.049,0.031,2517.816601,337.2409857,9.12,131.78
2020-02-27 15:00:00-07:00,1133.647792,118.4104542,0.049,0.031,2580.481972,325.3643805,9.12,94.6
2020-02-27 16:00:00-07:00,1226.269808,66.00901281,0.049,0.031,2676.865968,299.3636618,9.12,49.94
2020-02-27 17:00:00-07:00,1402.648856,2.986725844,0.049,0.031,3143.106167,269.6670566,9.12,7.48
2020-02-27 18:00:00-07:00,1312.417379,-0.075,0.049,0.031,2780.687752,251.785418,9.12,0
2020-02-27 19:00:00-07:00,1363.075772,-0.075,0.049,0.031,2783.139875,243.0273853,9.12,0
2020-02-27 20:00:00-07:00,1191.213352,-0.075,0.049,0.031,2999.100636,233.852632,9.12,0
2020-02-27 21:00:00-07:00,1099.873993,-0.075,0.049,0.031,3048.002681,224.744989,9.12,0
2020-02-27 22:00:00-07:00,909.1343688,-0.075,0.031,0.031,3230.040138,221.539437,9.12,0
2020-02-27 23:00:00-07:00,790.1123182,-0.075,0.031,0.031,3441.173311,215.7832711,9.12,0
2020-02-28 00:00:00-07:00,645.9089454,-0.075,0.031,0.031,3654.132943,211.9789479,9.12,0
2020-02-28 01:00:00-07:00,595.2681606,-0.075,0.031,0.031,3753.739774,212.2645402,9.12,0
2020-02-28 02:00:00-07:00,575.7475626,-0.075,0.031,0.031,3814.767165,212.0824023,9.12,0
2020-02-28 03:00:00-07:00,572.2294573,-0.075,0.031,0.031,3868.541081,211.562623,9.12,0
2020-02-28 04:00:00-07:00,661.2698436,-0.075,0.031,0.031,3872.261011,211.5262252,9.12,0
2020-02-28 05:00:00-07:00,691.0039714,-0.075,0.031,0.031,4230.546857,211.5501754,9.12,0
2020-02-28 06:00:00-07:00,1019.830277,-0.075,0.049,0.031,4064.016751,211.0778916,9.12,0
2020-02-28 07:00:00-07:00,1209.7196,44.5154045,0.049,0.031,3860.857076,210.8878055,9.12,33.44
2020-02-28 08:00:00-07:00,1202.429106,103.1349548,0.049,0.031,3692.54862,216.8990347,9.12,78.76
2020-02-28 09:00:00-07:00,1143.73512,98.75639403,0.049,0.031,3355.176949,231.6486602,9.12,89.54
2020-02-28 10:00:00-07:00,1162.674228,133.1859772,0.049,0.031,3558.975156,250.3737147,9.12,119.68
2020-02-28 11:00:00-07:00,1152.182784,126.436879,0.049,0.031,2961.064381,275.1545138,9.12,122.76
2020-02-28 12:00:00-07:00,1140.713795,126.1280413,0.049,0.031,2771.334066,292.0223236,9.12,123.42
2020-02-28 13:00:00-07:00,1121.356743,2.419967444,0.049,0.031,2619.604551,297.5899475,9.12,7.04
2020-02-28 14:00:00-07:00,1115.949706,-0.075,0.049,0.031,2555.012767,307.0062542,9.12,3.52
2020-02-28 15:00:00-07:00,1137.797796,18.18747502,0.049,0.031,2552.4359,311.9597338,9.12,25.74
2020-02-28 16:00:00-07:00,1227.61151,1.393657858,0.049,0.031,2535.235852,303.996106,9.12,5.28
2020-02-28 17:00:00-07:00,1402.842834,3.764429092,0.049,0.031,2960.427111,285.8972653,9.12,7.7
2020-02-28 18:00:00-07:00,1311.475764,-0.075,0.049,0.031,2664.262107,266.5581564,9.12,0
2020-02-28 19:00:00-07:00,1362.19885,-0.075,0.049,0.031,2657.983401,253.1824814,9.12,0
